"sales_order_id";"sales_order_detail_id";"sales_detail_item";"items_per_order";"order_qty";"product_id";"unit_price";"percentage_discount"
"52572";"44615";"1";"4";"1";"800";"1120.4900";"0.0500"
"52572";"44616";"2";"4";"1";"872";"8.9900";"0.0500"
"52572";"44617";"3";"4";"1";"870";"4.9900";"0.0500"
"52572";"44618";"4";"4";"1";"711";"34.9900";"0.0500"
"52573";"44619";"1";"1";"1";"977";"539.9900";"0.0000"
"52574";"44620";"1";"1";"1";"999";"539.9900";"0.0000"
"52575";"44621";"1";"4";"1";"998";"539.9900";"0.2000"
"52575";"44622";"2";"4";"1";"872";"8.9900";"0.2000"
"52575";"44623";"3";"4";"1";"870";"4.9900";"0.2000"
"52575";"44624";"4";"4";"1";"883";"53.9900";"0.2000"
"52576";"44625";"1";"2";"1";"969";"2384.0700";"0.0000"
"52576";"44626";"2";"2";"1";"707";"34.9900";"0.0000"
"52577";"44627";"1";"6";"1";"780";"2319.9900";"0.2000"
"52577";"44628";"2";"6";"1";"921";"4.9900";"0.2000"
"52577";"44629";"3";"6";"1";"930";"35.0000";"0.2000"
"52577";"44630";"4";"6";"1";"708";"34.9900";"0.2000"
"52577";"44631";"5";"6";"1";"713";"49.9900";"0.2000"
"52577";"44632";"6";"6";"1";"875";"8.9900";"0.2000"
"52578";"44633";"1";"1";"1";"708";"34.9900";"0.0000"
"52579";"44634";"1";"2";"1";"928";"24.9900";"0.2000"
"52579";"44635";"2";"2";"1";"921";"4.9900";"0.2000"
"52580";"44636";"1";"2";"1";"932";"24.9900";"0.1500"
"52580";"44637";"2";"2";"1";"873";"2.2900";"0.1500"
"52581";"44638";"1";"4";"1";"878";"21.9800";"0.2000"
"52581";"44639";"2";"4";"1";"871";"9.9900";"0.2000"
"52581";"44640";"3";"4";"1";"870";"4.9900";"0.2000"
"52581";"44641";"4";"4";"1";"875";"8.9900";"0.2000"
"52582";"44642";"1";"4";"1";"878";"21.9800";"0.2000"
"52582";"44643";"2";"4";"1";"871";"9.9900";"0.2000"
"52582";"44644";"3";"4";"1";"870";"4.9900";"0.2000"
"52582";"44645";"4";"4";"1";"881";"53.9900";"0.2000"
"52583";"44646";"1";"3";"1";"921";"4.9900";"0.0500"
"52583";"44647";"2";"3";"1";"707";"34.9900";"0.0500"
"52583";"44648";"3";"3";"1";"715";"49.9900";"0.0500"
"52584";"44649";"1";"3";"1";"921";"4.9900";"0.0000"
"52584";"44650";"2";"3";"1";"711";"34.9900";"0.0000"
"52584";"44651";"3";"3";"1";"874";"8.9900";"0.0000"
"52585";"44652";"1";"1";"1";"712";"8.9900";"0.2000"
"52586";"44653";"1";"3";"1";"922";"3.9900";"0.1500"
"52586";"44654";"2";"3";"1";"933";"32.6000";"0.1500"
"52586";"44655";"3";"3";"1";"711";"34.9900";"0.1500"
"52587";"44656";"1";"2";"1";"922";"3.9900";"0.1000"
"52587";"44657";"2";"2";"1";"875";"8.9900";"0.1000"
"52588";"44658";"1";"1";"1";"934";"28.9900";"0.0500"
"52589";"44659";"1";"2";"1";"933";"32.6000";"0.0000"
"52589";"44660";"2";"2";"1";"922";"3.9900";"0.0000"
"52590";"44661";"1";"2";"1";"871";"9.9900";"0.2000"
"52590";"44662";"2";"2";"1";"870";"4.9900";"0.2000"
"52591";"44663";"1";"2";"1";"870";"4.9900";"0.1000"
"52591";"44664";"2";"2";"1";"873";"2.2900";"0.1000"
"52592";"44665";"1";"1";"1";"870";"4.9900";"0.0500"
"52593";"44666";"1";"2";"1";"921";"4.9900";"0.1500"
"52593";"44667";"2";"2";"1";"873";"2.2900";"0.1500"
"52594";"44668";"1";"2";"1";"921";"4.9900";"0.2000"
"52594";"44669";"2";"2";"1";"873";"2.2900";"0.2000"
"52595";"44670";"1";"4";"1";"878";"21.9800";"0.1500"
"52595";"44671";"2";"4";"1";"871";"9.9900";"0.1500"
"52595";"44672";"3";"4";"1";"870";"4.9900";"0.1500"
"52595";"44673";"4";"4";"1";"880";"54.9900";"0.1500"
"52596";"44674";"1";"2";"1";"858";"24.4900";"0.0500"
"52596";"44675";"2";"2";"1";"868";"69.9900";"0.0500"
"52597";"44676";"1";"2";"1";"921";"4.9900";"0.1500"
"52597";"44677";"2";"2";"1";"874";"8.9900";"0.1500"
"52598";"44678";"1";"2";"1";"878";"21.9800";"0.0500"
"52598";"44679";"2";"2";"1";"713";"49.9900";"0.0500"
"52599";"44680";"1";"2";"1";"869";"69.9900";"0.1500"
"52599";"44681";"2";"2";"1";"713";"49.9900";"0.1500"
"52600";"44682";"1";"3";"1";"921";"4.9900";"0.2000"
"52600";"44683";"2";"3";"1";"929";"29.9900";"0.2000"
"52600";"44684";"3";"3";"1";"707";"34.9900";"0.2000"
"52601";"44685";"1";"2";"1";"870";"4.9900";"0.2000"
"52601";"44686";"2";"2";"1";"882";"53.9900";"0.2000"
"52602";"44687";"1";"2";"1";"931";"21.4900";"0.1500"
"52602";"44688";"2";"2";"1";"873";"2.2900";"0.1500"
"52603";"44689";"1";"2";"1";"931";"21.4900";"0.0000"
"52603";"44690";"2";"2";"1";"712";"8.9900";"0.0000"
"52604";"44691";"1";"2";"1";"922";"3.9900";"0.0000"
"52604";"44692";"2";"2";"1";"708";"34.9900";"0.0000"
"52605";"44693";"1";"2";"1";"922";"3.9900";"0.0000"
"52605";"44694";"2";"2";"1";"708";"34.9900";"0.0000"
"52606";"44695";"1";"2";"1";"922";"3.9900";"0.0000"
"52606";"44696";"2";"2";"1";"931";"21.4900";"0.0000"
"52607";"44697";"1";"3";"1";"878";"21.9800";"0.1000"
"52607";"44698";"2";"3";"1";"707";"34.9900";"0.1000"
"52607";"44699";"3";"3";"1";"858";"24.4900";"0.1000"
"52608";"44700";"1";"1";"1";"712";"8.9900";"0.0000"
"52609";"44701";"1";"5";"1";"982";"769.4900";"0.1000"
"52609";"44702";"2";"5";"1";"929";"29.9900";"0.1000"
"52609";"44703";"3";"5";"1";"921";"4.9900";"0.1000"
"52609";"44704";"4";"5";"1";"878";"21.9800";"0.1000"
"52609";"44705";"5";"5";"1";"711";"34.9900";"0.1000"
"52610";"44706";"1";"3";"1";"961";"742.3500";"0.1500"
"52610";"44707";"2";"3";"1";"872";"8.9900";"0.1500"
"52610";"44708";"3";"3";"1";"877";"7.9500";"0.1500"
"52611";"44709";"1";"3";"1";"798";"1120.4900";"0.1500"
"52611";"44710";"2";"3";"1";"714";"49.9900";"0.1500"
"52611";"44711";"3";"3";"1";"712";"8.9900";"0.1500"
"52612";"44712";"1";"4";"1";"799";"1120.4900";"0.1000"
"52612";"44713";"2";"4";"1";"872";"8.9900";"0.1000"
"52612";"44714";"3";"4";"1";"870";"4.9900";"0.1000"
"52612";"44715";"4";"4";"1";"883";"53.9900";"0.1000"
"52613";"44716";"1";"4";"1";"977";"539.9900";"0.1000"
"52613";"44717";"2";"4";"1";"922";"3.9900";"0.1000"
"52613";"44718";"3";"4";"1";"931";"21.4900";"0.1000"
"52613";"44719";"4";"4";"1";"711";"34.9900";"0.1000"
"52614";"44720";"1";"3";"1";"999";"539.9900";"0.1500"
"52614";"44721";"2";"3";"1";"870";"4.9900";"0.1500"
"52614";"44722";"3";"3";"1";"872";"8.9900";"0.1500"
"52615";"44723";"1";"2";"1";"781";"2319.9900";"0.0500"
"52615";"44724";"2";"2";"1";"871";"9.9900";"0.0500"
"52616";"44725";"1";"4";"1";"779";"2319.9900";"0.2000"
"52616";"44726";"2";"4";"1";"871";"9.9900";"0.2000"
"52616";"44727";"3";"4";"1";"870";"4.9900";"0.2000"
"52616";"44728";"4";"4";"1";"866";"63.5000";"0.2000"
"52617";"44729";"1";"3";"1";"870";"4.9900";"0.1500"
"52617";"44730";"2";"3";"1";"872";"8.9900";"0.1500"
"52617";"44731";"3";"3";"1";"711";"34.9900";"0.1500"
"52618";"44732";"1";"3";"1";"929";"29.9900";"0.1500"
"52618";"44733";"2";"3";"1";"921";"4.9900";"0.1500"
"52618";"44734";"3";"3";"1";"708";"34.9900";"0.1500"
"52619";"44735";"1";"2";"1";"929";"29.9900";"0.1500"
"52619";"44736";"2";"2";"1";"873";"2.2900";"0.1500"
"52620";"44737";"1";"3";"1";"878";"21.9800";"0.0000"
"52620";"44738";"2";"3";"1";"877";"7.9500";"0.0000"
"52620";"44739";"3";"3";"1";"879";"159.0000";"0.0000"
"52621";"44740";"1";"1";"1";"870";"4.9900";"0.0000"
"52622";"44741";"1";"1";"1";"883";"53.9900";"0.0500"
"52623";"44742";"1";"1";"1";"883";"53.9900";"0.2000"
"52624";"44743";"1";"1";"1";"711";"34.9900";"0.1000"
"52625";"44744";"1";"1";"1";"988";"564.9900";"0.0000"
"52626";"44745";"1";"3";"1";"922";"3.9900";"0.2000"
"52626";"44746";"2";"3";"1";"932";"24.9900";"0.2000"
"52626";"44747";"3";"3";"1";"875";"8.9900";"0.2000"
"52627";"44748";"1";"3";"1";"921";"4.9900";"0.1000"
"52627";"44749";"2";"3";"1";"928";"24.9900";"0.1000"
"52627";"44750";"3";"3";"1";"711";"34.9900";"0.1000"
"52628";"44751";"1";"3";"1";"922";"3.9900";"0.1000"
"52628";"44752";"2";"3";"1";"933";"32.6000";"0.1000"
"52628";"44753";"3";"3";"1";"707";"34.9900";"0.1000"
"52629";"44754";"1";"2";"1";"928";"24.9900";"0.1500"
"52629";"44755";"2";"2";"1";"873";"2.2900";"0.1500"
"52630";"44756";"1";"2";"1";"929";"29.9900";"0.1500"
"52630";"44757";"2";"2";"1";"873";"2.2900";"0.1500"
"52631";"44758";"1";"2";"1";"871";"9.9900";"0.2000"
"52631";"44759";"2";"2";"1";"870";"4.9900";"0.2000"
"52632";"44760";"1";"5";"1";"871";"9.9900";"0.2000"
"52632";"44761";"2";"5";"1";"870";"4.9900";"0.2000"
"52632";"44762";"3";"5";"1";"708";"34.9900";"0.2000"
"52632";"44763";"4";"5";"1";"860";"24.4900";"0.2000"
"52632";"44764";"5";"5";"1";"713";"49.9900";"0.2000"
"52633";"44765";"1";"2";"1";"871";"9.9900";"0.1500"
"52633";"44766";"2";"2";"1";"870";"4.9900";"0.1500"
"52634";"44767";"1";"2";"1";"870";"4.9900";"0.0000"
"52634";"44768";"2";"2";"1";"871";"9.9900";"0.0000"
"52635";"44769";"1";"3";"1";"870";"4.9900";"0.0000"
"52635";"44770";"2";"3";"1";"860";"24.4900";"0.0000"
"52635";"44771";"3";"3";"1";"707";"34.9900";"0.0000"
"52636";"44772";"1";"2";"1";"921";"4.9900";"0.0500"
"52636";"44773";"2";"2";"1";"878";"21.9800";"0.0500"
"52637";"44774";"1";"2";"1";"921";"4.9900";"0.0500"
"52637";"44775";"2";"2";"1";"708";"34.9900";"0.0500"
"52638";"44776";"1";"3";"1";"878";"21.9800";"0.1500"
"52638";"44777";"2";"3";"1";"870";"4.9900";"0.1500"
"52638";"44778";"3";"3";"1";"871";"9.9900";"0.1500"
"52639";"44779";"1";"2";"1";"921";"4.9900";"0.2000"
"52639";"44780";"2";"2";"1";"708";"34.9900";"0.2000"
"52640";"44781";"1";"2";"1";"921";"4.9900";"0.2000"
"52640";"44782";"2";"2";"1";"707";"34.9900";"0.2000"
"52641";"44783";"1";"1";"1";"932";"24.9900";"0.0000"
"52642";"44784";"1";"2";"1";"930";"35.0000";"0.2000"
"52642";"44785";"2";"2";"1";"873";"2.2900";"0.2000"
"52643";"44786";"1";"4";"1";"929";"29.9900";"0.0500"
"52643";"44787";"2";"4";"1";"921";"4.9900";"0.0500"
"52643";"44788";"3";"4";"1";"873";"2.2900";"0.0500"
"52643";"44789";"4";"4";"1";"877";"7.9500";"0.0500"
"52644";"44790";"1";"3";"1";"922";"3.9900";"0.1500"
"52644";"44791";"2";"3";"1";"933";"32.6000";"0.1500"
"52644";"44792";"3";"3";"1";"711";"34.9900";"0.1500"
"52645";"44793";"1";"3";"1";"921";"4.9900";"0.0500"
"52645";"44794";"2";"3";"1";"928";"24.9900";"0.0500"
"52645";"44795";"3";"3";"1";"876";"120.0000";"0.0500"
"52646";"44796";"1";"2";"1";"922";"3.9900";"0.0000"
"52646";"44797";"2";"2";"1";"708";"34.9900";"0.0000"
"52647";"44798";"1";"2";"1";"922";"3.9900";"0.0000"
"52647";"44799";"2";"2";"1";"707";"34.9900";"0.0000"
"52648";"44800";"1";"3";"1";"934";"28.9900";"0.1000"
"52648";"44801";"2";"3";"1";"923";"4.9900";"0.1000"
"52648";"44802";"3";"3";"1";"707";"34.9900";"0.1000"
"52649";"44803";"1";"2";"1";"930";"35.0000";"0.2000"
"52649";"44804";"2";"2";"1";"873";"2.2900";"0.2000"
"52650";"44805";"1";"3";"1";"930";"35.0000";"0.2000"
"52650";"44806";"2";"3";"1";"921";"4.9900";"0.2000"
"52650";"44807";"3";"3";"1";"873";"2.2900";"0.2000"
"52651";"44808";"1";"3";"1";"921";"4.9900";"0.2000"
"52651";"44809";"2";"3";"1";"930";"35.0000";"0.2000"
"52651";"44810";"3";"3";"1";"877";"7.9500";"0.2000"
"52652";"44811";"1";"1";"1";"930";"35.0000";"0.0000"
"52653";"44812";"1";"4";"1";"878";"21.9800";"0.2000"
"52653";"44813";"2";"4";"1";"871";"9.9900";"0.2000"
"52653";"44814";"3";"4";"1";"870";"4.9900";"0.2000"
"52653";"44815";"4";"4";"1";"707";"34.9900";"0.2000"
"52654";"44816";"1";"2";"1";"878";"21.9800";"0.0000"
"52654";"44817";"2";"2";"1";"880";"54.9900";"0.0000"
"52655";"44818";"1";"3";"1";"871";"9.9900";"0.0500"
"52655";"44819";"2";"3";"1";"870";"4.9900";"0.0500"
"52655";"44820";"3";"3";"1";"866";"63.5000";"0.0500"
"52656";"44821";"1";"3";"1";"878";"21.9800";"0.1500"
"52656";"44822";"2";"3";"1";"711";"34.9900";"0.1500"
"52656";"44823";"3";"3";"1";"716";"49.9900";"0.1500"
"52657";"44824";"1";"1";"1";"781";"2319.9900";"0.2000"
"52658";"44825";"1";"2";"1";"781";"2319.9900";"0.1500"
"52658";"44826";"2";"2";"1";"873";"2.2900";"0.1500"
"52659";"44827";"1";"3";"1";"965";"742.3500";"0.1000"
"52659";"44828";"2";"3";"1";"707";"34.9900";"0.1000"
"52659";"44829";"3";"3";"1";"712";"8.9900";"0.1000"
"52660";"44830";"1";"3";"1";"983";"769.4900";"0.1500"
"52660";"44831";"2";"3";"1";"868";"69.9900";"0.1500"
"52660";"44832";"3";"3";"1";"884";"53.9900";"0.1500"
"52661";"44833";"1";"2";"1";"961";"742.3500";"0.0000"
"52661";"44834";"2";"2";"1";"712";"8.9900";"0.0000"
"52662";"44835";"1";"2";"1";"953";"1214.8500";"0.0500"
"52662";"44836";"2";"2";"1";"712";"8.9900";"0.0500"
"52663";"44837";"1";"4";"1";"953";"1214.8500";"0.2000"
"52663";"44838";"2";"4";"1";"872";"8.9900";"0.2000"
"52663";"44839";"3";"4";"1";"870";"4.9900";"0.2000"
"52663";"44840";"4";"4";"1";"877";"7.9500";"0.2000"
"52664";"44841";"1";"3";"1";"971";"1214.8500";"0.1500"
"52664";"44842";"2";"3";"1";"870";"4.9900";"0.1500"
"52664";"44843";"3";"3";"1";"872";"8.9900";"0.1500"
"52665";"44844";"1";"2";"1";"798";"1120.4900";"0.2000"
"52665";"44845";"2";"2";"1";"713";"49.9900";"0.2000"
"52666";"44846";"1";"3";"1";"797";"1120.4900";"0.1500"
"52666";"44847";"2";"3";"1";"708";"34.9900";"0.1500"
"52666";"44848";"3";"3";"1";"712";"8.9900";"0.1500"
"52667";"44849";"1";"2";"1";"875";"8.9900";"0.1500"
"52667";"44850";"2";"2";"1";"977";"539.9900";"0.1500"
"52668";"44851";"1";"3";"1";"954";"2384.0700";"0.0500"
"52668";"44852";"2";"3";"1";"707";"34.9900";"0.0500"
"52668";"44853";"3";"3";"1";"712";"8.9900";"0.0500"
"52669";"44854";"1";"4";"1";"970";"1214.8500";"0.2000"
"52669";"44855";"2";"4";"1";"872";"8.9900";"0.2000"
"52669";"44856";"3";"4";"1";"870";"4.9900";"0.2000"
"52669";"44857";"4";"4";"1";"712";"8.9900";"0.2000"
"52670";"44858";"1";"2";"1";"794";"2443.3500";"0.0000"
"52670";"44859";"2";"2";"1";"708";"34.9900";"0.0000"
"52671";"44860";"1";"5";"1";"780";"2319.9900";"0.1000"
"52671";"44861";"2";"5";"1";"930";"35.0000";"0.1000"
"52671";"44862";"3";"5";"1";"921";"4.9900";"0.1000"
"52671";"44863";"4";"5";"1";"878";"21.9800";"0.1000"
"52671";"44864";"5";"5";"1";"876";"120.0000";"0.1000"
"52672";"44865";"1";"2";"1";"928";"24.9900";"0.0000"
"52672";"44866";"2";"2";"1";"873";"2.2900";"0.0000"
"52673";"44867";"1";"2";"1";"928";"24.9900";"0.1000"
"52673";"44868";"2";"2";"1";"858";"24.4900";"0.1000"
"52674";"44869";"1";"3";"1";"922";"3.9900";"0.0500"
"52674";"44870";"2";"3";"1";"932";"24.9900";"0.0500"
"52674";"44871";"3";"3";"1";"873";"2.2900";"0.0500"
"52675";"44872";"1";"1";"1";"878";"21.9800";"0.2000"
"52676";"44873";"1";"1";"1";"712";"8.9900";"0.2000"
"52677";"44874";"1";"3";"1";"933";"32.6000";"0.1500"
"52677";"44875";"2";"3";"1";"922";"3.9900";"0.1500"
"52677";"44876";"3";"3";"1";"873";"2.2900";"0.1500"
"52678";"44877";"1";"2";"1";"973";"1700.9900";"0.0500"
"52678";"44878";"2";"2";"1";"715";"49.9900";"0.0500"
"52679";"44879";"1";"3";"1";"973";"1700.9900";"0.1500"
"52679";"44880";"2";"3";"1";"932";"24.9900";"0.1500"
"52679";"44881";"3";"3";"1";"873";"2.2900";"0.1500"
"52680";"44882";"1";"2";"1";"981";"769.4900";"0.1000"
"52680";"44883";"2";"2";"1";"714";"49.9900";"0.1000"
"52681";"44884";"1";"2";"1";"712";"8.9900";"0.0000"
"52681";"44885";"2";"2";"1";"881";"53.9900";"0.0000"
"52682";"44886";"1";"1";"1";"873";"2.2900";"0.1000"
"52683";"44887";"1";"2";"1";"923";"4.9900";"0.0000"
"52683";"44888";"2";"2";"1";"711";"34.9900";"0.0000"
"52684";"44889";"1";"2";"1";"931";"21.4900";"0.1500"
"52684";"44890";"2";"2";"1";"873";"2.2900";"0.1500"
"52685";"44891";"1";"2";"1";"923";"4.9900";"0.0000"
"52685";"44892";"2";"2";"1";"934";"28.9900";"0.0000"
"52686";"44893";"1";"3";"1";"922";"3.9900";"0.0500"
"52686";"44894";"2";"3";"1";"931";"21.4900";"0.0500"
"52686";"44895";"3";"3";"1";"873";"2.2900";"0.0500"
"52687";"44896";"1";"3";"1";"934";"28.9900";"0.2000"
"52687";"44897";"2";"3";"1";"923";"4.9900";"0.2000"
"52687";"44898";"3";"3";"1";"708";"34.9900";"0.2000"
"52688";"44899";"1";"1";"1";"934";"28.9900";"0.2000"
"52689";"44900";"1";"3";"1";"922";"3.9900";"0.0000"
"52689";"44901";"2";"3";"1";"933";"32.6000";"0.0000"
"52689";"44902";"3";"3";"1";"873";"2.2900";"0.0000"
"52690";"44903";"1";"2";"1";"929";"29.9900";"0.1000"
"52690";"44904";"2";"2";"1";"921";"4.9900";"0.1000"
"52691";"44905";"1";"3";"1";"933";"32.6000";"0.1000"
"52691";"44906";"2";"3";"1";"922";"3.9900";"0.1000"
"52691";"44907";"3";"3";"1";"711";"34.9900";"0.1000"
"52692";"44908";"1";"2";"1";"871";"9.9900";"0.1500"
"52692";"44909";"2";"2";"1";"870";"4.9900";"0.1500"
"52693";"44910";"1";"1";"1";"869";"69.9900";"0.0500"
"52694";"44911";"1";"1";"1";"870";"4.9900";"0.2000"
"52695";"44912";"1";"2";"1";"921";"4.9900";"0.1500"
"52695";"44913";"2";"2";"1";"873";"2.2900";"0.1500"
"52696";"44914";"1";"2";"1";"921";"4.9900";"0.2000"
"52696";"44915";"2";"2";"1";"708";"34.9900";"0.2000"
"52697";"44916";"1";"2";"1";"921";"4.9900";"0.1000"
"52697";"44917";"2";"2";"1";"873";"2.2900";"0.1000"
"52698";"44918";"1";"1";"1";"932";"24.9900";"0.1500"
"52699";"44919";"1";"4";"1";"930";"35.0000";"0.1000"
"52699";"44920";"2";"4";"1";"921";"4.9900";"0.1000"
"52699";"44921";"3";"4";"1";"708";"34.9900";"0.1000"
"52699";"44922";"4";"4";"1";"712";"8.9900";"0.1000"
"52700";"44923";"1";"2";"1";"869";"69.9900";"0.1500"
"52700";"44924";"2";"2";"1";"865";"63.5000";"0.1500"
"52701";"44925";"1";"1";"1";"933";"32.6000";"0.0000"
"52702";"44926";"1";"1";"1";"868";"69.9900";"0.0000"
"52703";"44927";"1";"1";"1";"870";"4.9900";"0.0000"
"52704";"44928";"1";"2";"1";"932";"24.9900";"0.0000"
"52704";"44929";"2";"2";"1";"873";"2.2900";"0.0000"
"52705";"44930";"1";"3";"1";"931";"21.4900";"0.1500"
"52705";"44931";"2";"3";"1";"873";"2.2900";"0.1500"
"52705";"44932";"3";"3";"1";"879";"159.0000";"0.1500"
"52706";"44933";"1";"3";"1";"931";"21.4900";"0.2000"
"52706";"44934";"2";"3";"1";"922";"3.9900";"0.2000"
"52706";"44935";"3";"3";"1";"707";"34.9900";"0.2000"
"52707";"44936";"1";"2";"1";"923";"4.9900";"0.0000"
"52707";"44937";"2";"2";"1";"873";"2.2900";"0.0000"
"52708";"44938";"1";"3";"1";"930";"35.0000";"0.1000"
"52708";"44939";"2";"3";"1";"878";"21.9800";"0.1000"
"52708";"44940";"3";"3";"1";"875";"8.9900";"0.1000"
"52709";"44941";"1";"1";"1";"930";"35.0000";"0.0000"
"52710";"44942";"1";"3";"1";"930";"35.0000";"0.2000"
"52710";"44943";"2";"3";"1";"921";"4.9900";"0.2000"
"52710";"44944";"3";"3";"1";"873";"2.2900";"0.2000"
"52711";"44945";"1";"1";"1";"878";"21.9800";"0.1500"
"52712";"44946";"1";"2";"1";"878";"21.9800";"0.2000"
"52712";"44947";"2";"2";"1";"716";"49.9900";"0.2000"
"52713";"44948";"1";"1";"1";"712";"8.9900";"0.1000"
"52714";"44949";"1";"2";"1";"992";"539.9900";"0.1000"
"52714";"44950";"2";"2";"1";"878";"21.9800";"0.1000"
"52715";"44951";"1";"3";"1";"794";"2443.3500";"0.1000"
"52715";"44952";"2";"3";"1";"933";"32.6000";"0.1000"
"52715";"44953";"3";"3";"1";"873";"2.2900";"0.1000"
"52716";"44954";"1";"2";"1";"783";"2294.9900";"0.0000"
"52716";"44955";"2";"2";"1";"708";"34.9900";"0.0000"
"52717";"44956";"1";"3";"1";"975";"1700.9900";"0.1500"
"52717";"44957";"2";"3";"1";"860";"24.4900";"0.1500"
"52717";"44958";"3";"3";"1";"707";"34.9900";"0.1500"
"52718";"44959";"1";"1";"1";"974";"1700.9900";"0.1000"
"52719";"44960";"1";"4";"1";"968";"2384.0700";"0.1000"
"52719";"44961";"2";"4";"1";"934";"28.9900";"0.1000"
"52719";"44962";"3";"4";"1";"859";"24.4900";"0.1000"
"52719";"44963";"4";"4";"1";"923";"4.9900";"0.1000"
"52720";"44964";"1";"2";"1";"998";"539.9900";"0.2000"
"52720";"44965";"2";"2";"1";"711";"34.9900";"0.2000"
"52721";"44966";"1";"2";"1";"970";"1214.8500";"0.1000"
"52721";"44967";"2";"2";"1";"881";"53.9900";"0.1000"
"52722";"44968";"1";"4";"1";"955";"2384.0700";"0.2000"
"52722";"44969";"2";"4";"1";"711";"34.9900";"0.2000"
"52722";"44970";"3";"4";"1";"714";"49.9900";"0.2000"
"52722";"44971";"4";"4";"1";"858";"24.4900";"0.2000"
"52723";"44972";"1";"2";"1";"998";"539.9900";"0.1500"
"52723";"44973";"2";"2";"1";"712";"8.9900";"0.1500"
"52724";"44974";"1";"3";"1";"801";"1120.4900";"0.1500"
"52724";"44975";"2";"3";"1";"932";"24.9900";"0.1500"
"52724";"44976";"3";"3";"1";"922";"3.9900";"0.1500"
"52725";"44977";"1";"5";"1";"954";"2384.0700";"0.2000"
"52725";"44978";"2";"5";"1";"934";"28.9900";"0.2000"
"52725";"44979";"3";"5";"1";"923";"4.9900";"0.2000"
"52725";"44980";"4";"5";"1";"880";"54.9900";"0.2000"
"52725";"44981";"5";"5";"1";"708";"34.9900";"0.2000"
"52726";"44982";"1";"4";"1";"793";"2443.3500";"0.2000"
"52726";"44983";"2";"4";"1";"872";"8.9900";"0.2000"
"52726";"44984";"3";"4";"1";"865";"63.5000";"0.2000"
"52726";"44985";"4";"4";"1";"870";"4.9900";"0.2000"
"52727";"44986";"1";"2";"1";"921";"4.9900";"0.1500"
"52727";"44987";"2";"2";"1";"707";"34.9900";"0.1500"
"52728";"44988";"1";"1";"1";"922";"3.9900";"0.1500"
"52729";"44989";"1";"2";"1";"975";"1700.9900";"0.2000"
"52729";"44990";"2";"2";"1";"882";"53.9900";"0.2000"
"52730";"44991";"1";"5";"1";"974";"1700.9900";"0.1000"
"52730";"44992";"2";"5";"1";"870";"4.9900";"0.1000"
"52730";"44993";"3";"5";"1";"872";"8.9900";"0.1000"
"52730";"44994";"4";"5";"1";"712";"8.9900";"0.1000"
"52730";"44995";"5";"5";"1";"711";"34.9900";"0.1000"
"52731";"44996";"1";"3";"1";"779";"2319.9900";"0.1500"
"52731";"44997";"2";"3";"1";"871";"9.9900";"0.1500"
"52731";"44998";"3";"3";"1";"708";"34.9900";"0.1500"
"52732";"44999";"1";"4";"1";"795";"2443.3500";"0.2000"
"52732";"45000";"2";"4";"1";"872";"8.9900";"0.2000"
"52732";"45001";"3";"4";"1";"859";"24.4900";"0.2000"
"52732";"45002";"4";"4";"1";"870";"4.9900";"0.2000"
"52733";"45003";"1";"2";"1";"793";"2443.3500";"0.0000"
"52733";"45004";"2";"2";"1";"708";"34.9900";"0.0000"
"52734";"45005";"1";"1";"1";"708";"34.9900";"0.0000"
"52735";"45006";"1";"4";"1";"934";"28.9900";"0.1500"
"52735";"45007";"2";"4";"1";"923";"4.9900";"0.1500"
"52735";"45008";"3";"4";"1";"873";"2.2900";"0.1500"
"52735";"45009";"4";"4";"1";"876";"120.0000";"0.1500"
"52736";"45010";"1";"4";"1";"934";"28.9900";"0.2000"
"52736";"45011";"2";"4";"1";"923";"4.9900";"0.2000"
"52736";"45012";"3";"4";"1";"873";"2.2900";"0.2000"
"52736";"45013";"4";"4";"1";"876";"120.0000";"0.2000"
"52737";"45014";"1";"3";"1";"922";"3.9900";"0.1000"
"52737";"45015";"2";"3";"1";"933";"32.6000";"0.1000"
"52737";"45016";"3";"3";"1";"874";"8.9900";"0.1000"
"52738";"45017";"1";"3";"1";"929";"29.9900";"0.0000"
"52738";"45018";"2";"3";"1";"921";"4.9900";"0.0000"
"52738";"45019";"3";"3";"1";"711";"34.9900";"0.0000"
"52739";"45020";"1";"3";"1";"929";"29.9900";"0.2000"
"52739";"45021";"2";"3";"1";"921";"4.9900";"0.2000"
"52739";"45022";"3";"3";"1";"873";"2.2900";"0.2000"
"52740";"45023";"1";"1";"1";"929";"29.9900";"0.2000"
"52741";"45024";"1";"2";"1";"871";"9.9900";"0.0000"
"52741";"45025";"2";"2";"1";"870";"4.9900";"0.0000"
"52742";"45026";"1";"1";"1";"869";"69.9900";"0.0000"
"52743";"45027";"1";"3";"1";"867";"69.9900";"0.1500"
"52743";"45028";"2";"3";"1";"884";"53.9900";"0.1500"
"52743";"45029";"3";"3";"1";"712";"8.9900";"0.1500"
"52744";"45030";"1";"2";"1";"870";"4.9900";"0.1500"
"52744";"45031";"2";"2";"1";"707";"34.9900";"0.1500"
"52745";"45032";"1";"3";"1";"870";"4.9900";"0.0000"
"52745";"45033";"2";"3";"1";"711";"34.9900";"0.0000"
"52745";"45034";"3";"3";"1";"859";"24.4900";"0.0000"
"52746";"45035";"1";"3";"1";"921";"4.9900";"0.1500"
